#comment,AES(JEOL)spectrum
#title,Al-Cu intermetallic compo. 10kV M5 data034(SEM-Center)
#dimension,x,y
#x,Kinetic Energy,eV
#y,Intensity,counts
#legend,CuLMM,AlKLL
#acq_date,2016/04/08 19:39:36
#cps_conversion,0
#acq_time,50.0,50.0
#acq_time_unit,ms
#subplot,0,1,1

739.2,17587,1319.2,25517
739.3,17599,1319.3,25533
739.4,17606,1319.4,25516
739.5,17569,1319.5,25527
739.6,17609,1319.6,25524
739.7,17613,1319.7,25524
739.8,17641,1319.8,25522
739.9,17620,1319.9,25527
740.0,17636,1320.0,25544
740.1,17613,1320.1,25561
740.2,17620,1320.2,25574
740.3,17617,1320.3,25558
740.4,17628,1320.4,25567
740.5,17651,1320.5,25548
740.6,17651,1320.6,25568
740.7,17645,1320.7,25574
740.8,17630,1320.8,25610
740.9,17652,1320.9,25566
741.0,17643,1321.0,25583
741.1,17709,1321.1,25579
741.2,17670,1321.2,25565
741.3,17690,1321.3,25571
741.4,17641,1321.4,25584
741.5,17683,1321.5,25581
741.6,17666,1321.6,25591
741.7,17695,1321.7,25607
741.8,17704,1321.8,25612
741.9,17649,1321.9,25588
742.0,17682,1322.0,25613
742.1,17724,1322.1,25626
742.2,17702,1322.2,25617
742.3,17698,1322.3,25592
742.4,17640,1322.4,25602
742.5,17673,1322.5,25628
742.6,17723,1322.6,25622
742.7,17711,1322.7,25631
742.8,17702,1322.8,25604
742.9,17748,1322.9,25636
743.0,17756,1323.0,25615
743.1,17737,1323.1,25612
743.2,17690,1323.2,25624
743.3,17716,1323.3,25615
743.4,17770,1323.4,25621
743.5,17765,1323.5,25619
743.6,17769,1323.6,25600
743.7,17763,1323.7,25655
743.8,17755,1323.8,25637
743.9,17775,1323.9,25622
744.0,17729,1324.0,25623
744.1,17738,1324.1,25647
744.2,17774,1324.2,25645
744.3,17759,1324.3,25656
744.4,17749,1324.4,25622
744.5,17763,1324.5,25648
744.6,17795,1324.6,25644
744.7,17771,1324.7,25640
744.8,17804,1324.8,25673
744.9,17833,1324.9,25636
745.0,17826,1325.0,25636
745.1,17792,1325.1,25641
745.2,17842,1325.2,25670
745.3,17820,1325.3,25663
745.4,17789,1325.4,25680
745.5,17805,1325.5,25634
745.6,17821,1325.6,25653
745.7,17817,1325.7,25672
745.8,17827,1325.8,25669
745.9,17818,1325.9,25636
746.0,17877,1326.0,25679
746.1,17844,1326.1,25641
746.2,17857,1326.2,25685
746.3,17863,1326.3,25678
746.4,17850,1326.4,25715
746.5,17865,1326.5,25657
746.6,17821,1326.6,25619
746.7,17848,1326.7,25643
746.8,17833,1326.8,25673
746.9,17819,1326.9,25634
747.0,17857,1327.0,25628
747.1,17853,1327.1,25689
747.2,17880,1327.2,25713
747.3,17897,1327.3,25699
747.4,17913,1327.4,25685
747.5,17882,1327.5,25688
747.6,17916,1327.6,25684
747.7,17918,1327.7,25714
747.8,17898,1327.8,25679
747.9,17948,1327.9,25699
748.0,17900,1328.0,25751
748.1,17907,1328.1,25667
748.2,17926,1328.2,25714
748.3,17969,1328.3,25695
748.4,17936,1328.4,25746
748.5,17962,1328.5,25742
748.6,17943,1328.6,25705
748.7,17998,1328.7,25759
748.8,17937,1328.8,25759
748.9,17910,1328.9,25745
749.0,17954,1329.0,25727
749.1,17967,1329.1,25734
749.2,17962,1329.2,25710
749.3,17964,1329.3,25755
749.4,17988,1329.4,25753
749.5,17950,1329.5,25763
749.6,17974,1329.6,25759
749.7,17936,1329.7,25776
749.8,17960,1329.8,25784
749.9,17984,1329.9,25830
750.0,17985,1330.0,25799
750.1,17991,1330.1,25832
750.2,18011,1330.2,25816
750.3,17979,1330.3,25812
750.4,18006,1330.4,25793
750.5,18015,1330.5,25837
750.6,18018,1330.6,25846
750.7,17991,1330.7,25826
750.8,18022,1330.8,25829
750.9,18064,1330.9,25833
751.0,17999,1331.0,25855
751.1,18037,1331.1,25885
751.2,18003,1331.2,25906
751.3,18000,1331.3,25922
751.4,18027,1331.4,25890
751.5,17984,1331.5,25925
751.6,18016,1331.6,25897
751.7,18014,1331.7,25918
751.8,18052,1331.8,25936
751.9,18040,1331.9,25965
752.0,18082,1332.0,26021
752.1,18050,1332.1,26002
752.2,18044,1332.2,26003
752.3,18015,1332.3,26012
752.4,18024,1332.4,26012
752.5,18015,1332.5,26032
752.6,18034,1332.6,26040
752.7,18056,1332.7,26045
752.8,18077,1332.8,26088
752.9,18085,1332.9,26122
753.0,18074,1333.0,26094
753.1,18062,1333.1,26110
753.2,18104,1333.2,26152
753.3,18062,1333.3,26142
753.4,18082,1333.4,26132
753.5,18091,1333.5,26177
753.6,18106,1333.6,26202
753.7,18104,1333.7,26195
753.8,18076,1333.8,26203
753.9,18154,1333.9,26217
754.0,18126,1334.0,26233
754.1,18125,1334.1,26236
754.2,18117,1334.2,26254
754.3,18120,1334.3,26292
754.4,18110,1334.4,26310
754.5,18120,1334.5,26296
754.6,18102,1334.6,26286
754.7,18090,1334.7,26319
754.8,18081,1334.8,26320
754.9,18104,1334.9,26335
755.0,18093,1335.0,26309
755.1,18131,1335.1,26308
755.2,18123,1335.2,26292
755.3,18157,1335.3,26349
755.4,18146,1335.4,26324
755.5,18118,1335.5,26345
755.6,18128,1335.6,26342
755.7,18104,1335.7,26387
755.8,18128,1335.8,26345
755.9,18138,1335.9,26337
756.0,18107,1336.0,26346
756.1,18137,1336.1,26383
756.2,18138,1336.2,26352
756.3,18137,1336.3,26340
756.4,18188,1336.4,26337
756.5,18151,1336.5,26319
756.6,18153,1336.6,26314
756.7,18155,1336.7,26316
756.8,18183,1336.8,26340
756.9,18140,1336.9,26309
757.0,18146,1337.0,26327
757.1,18131,1337.1,26292
757.2,18130,1337.2,26305
757.3,18162,1337.3,26336
757.4,18147,1337.4,26320
757.5,18138,1337.5,26296
757.6,18185,1337.6,26302
757.7,18156,1337.7,26306
757.8,18184,1337.8,26271
757.9,18164,1337.9,26256
758.0,18170,1338.0,26265
758.1,18213,1338.1,26246
758.2,18208,1338.2,26253
758.3,18205,1338.3,26237
758.4,18190,1338.4,26213
758.5,18225,1338.5,26172
758.6,18208,1338.6,26233
758.7,18180,1338.7,26201
